Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-10-02,2017,10,2,Monday,40,2017-40,164.92,166.42,164.29,165.89,2267100,154.13,0.009738952140009527,151.35999999999999,146.97459999999998
2017-10-03,2017,10,3,Tuesday,40,2017-40,166.32,167.29,165.03,165.08,2839400,153.38,-0.0048827986753096075,151.49857142857144,147.2452
2017-10-04,2017,10,4,Wednesday,40,2017-40,165.23,165.93,164.69,165.21,1918600,153.5,0.0007876995512161589,151.68714285714285,147.47799999999998
2017-10-05,2017,10,5,Thursday,40,2017-40,165.86,167.12,165.25,167.07,4715400,155.23,0.011258279593963083,152.00357142857143,147.7654
2017-10-06,2017,10,6,Friday,40,2017-40,159.0,159.46,156.54,157.09,18001200,145.96,-0.0597355884540921,151.75,147.8594
2017-10-09,2017,10,9,Monday,41,2017-41,157.01,157.75,154.11,154.61,7028800,143.65,-0.015786896447326226,151.28857142857143,147.9004
2017-10-10,2017,10,10,Tuesday,41,2017-41,155.67,157.36,155.08,156.87,5420200,145.75,0.014617105198587943,150.89142857142858,147.8792
2017-10-11,2017,10,11,Wednesday,41,2017-41,157.3,158.96,157.06,157.87,3859300,146.68,0.006374912571864844,150.65142857142857,147.8542
2017-10-12,2017,10,12,Thursday,41,2017-41,157.87,157.99,156.36,157.22,3596300,146.08,-0.004117434418406285,150.3814285714286,147.7884
2017-10-13,2017,10,13,Friday,41,2017-41,157.42,160.08,157.09,159.85,3634500,148.52,0.01672835815407714,150.2164285714286,147.8338
2017-10-16,2017,10,16,Monday,42,2017-42,159.38,159.8,158.32,158.81,2453700,147.56,-0.006506128467270833,149.86785714285716,147.8872
2017-10-17,2017,10,17,Tuesday,42,2017-42,159.0,159.27,157.57,158.38,2426800,147.16,-0.002707578614192907,149.46714285714285,147.9232
2017-10-18,2017,10,18,Wednesday,42,2017-42,158.84,158.84,157.31,157.55,3011300,146.39,-0.005240623756685547,149.04571428571427,147.929
2017-10-19,2017,10,19,Thursday,42,2017-42,157.14,158.76,157.0,158.46,2981700,147.23,0.005775761606247487,148.6585714285714,147.968
2017-10-20,2017,10,20,Friday,42,2017-42,158.97,161.01,158.51,160.77,3993200,149.38,0.014577959259815865,148.3192857142857,148.054
2017-10-23,2017,10,23,Monday,43,2017-43,160.85,162.39,160.58,162.04,2811200,150.56,0.007899291616460413,148.11785714285716,148.1634
2017-10-24,2017,10,24,Tuesday,43,2017-43,161.16,162.89,161.0,162.29,3040700,150.79,0.001542929760514511,147.92428571428573,148.2542
2017-10-25,2017,10,25,Wednesday,43,2017-43,161.0,163.0,160.58,162.18,3603900,150.69,-0.0006777865624006951,147.6,148.362
2017-10-26,2017,10,26,Thursday,43,2017-43,162.46,163.55,160.79,162.46,3038900,150.95,0.001726601541658379,147.95642857142857,148.41219999999998
2017-10-27,2017,10,27,Friday,43,2017-43,160.8,162.68,160.7,162.38,3399900,150.87,-0.0004923922317063845,148.47214285714287,148.483
2017-10-30,2017,10,30,Monday,44,2017-44,161.99,162.0,159.47,160.23,2550700,148.88,-0.01324076127702345,148.69571428571427,148.5416
2017-10-31,2017,10,31,Tuesday,44,2017-44,159.84,161.27,159.72,161.08,2513600,149.67,0.005305261630204061,148.90928571428572,148.6162
2017-11-01,2017,11,1,Wednesday,44,2017-44,161.97,163.29,161.29,162.69,2129400,151.16,0.009995013504116024,149.27214285714285,148.6904
2017-11-02,2017,11,2,Thursday,44,2017-44,163.73,165.55,162.61,164.95,3255700,153.26,0.013891245640374361,149.6107142857143,148.79399999999998
2017-11-03,2017,11,3,Friday,44,2017-44,164.16,167.07,163.78,166.44,3112500,154.65,0.00903302731413258,150.11714285714285,149.0748
2017-11-06,2017,11,6,Monday,45,2017-45,165.8,166.59,164.98,165.05,1917300,153.35,-0.008351365138378641,150.55928571428572,149.3088
2017-11-07,2017,11,7,Tuesday,45,2017-45,165.2,166.5,164.6,166.28,1944200,154.5,0.007452267261545353,151.13857142857142,149.564
2017-11-08,2017,11,8,Wednesday,45,2017-45,166.63,169.19,166.02,169.05,3494300,157.07,0.01665885277290835,151.8414285714286,149.8518
2017-11-09,2017,11,9,Thursday,45,2017-45,167.48,169.31,167.05,169.11,2094000,157.13,0.00035477666167982314,152.39499999999998,150.12439999999998
2017-11-10,2017,11,10,Friday,45,2017-45,168.44,171.38,168.08,171.36,2673100,159.22,0.01330494184386577,153.01357142857142,150.3962
2017-11-13,2017,11,13,Monday,46,2017-46,171.0,173.09,170.65,171.46,4093300,159.31,0.0005835472639261763,153.62214285714285,150.6418
2017-11-14,2017,11,14,Tuesday,46,2017-46,170.82,171.83,169.77,171.44,1774300,159.29,-0.00011646898227946068,154.23642857142858,150.87040000000002
2017-11-15,2017,11,15,Wednesday,46,2017-46,169.3,170.73,167.06,169.0,2439900,157.02,-0.014232615650120128,154.67000000000002,151.0588
2017-11-16,2017,11,16,Thursday,46,2017-46,170.23,171.34,169.16,170.98,2342700,159.34,0.014717873415094118,155.275,151.2858
2017-11-17,2017,11,17,Friday,46,2017-46,171.0,172.2,170.65,170.98,2100600,159.34,0.0,156.02214285714285,151.5494
2017-11-20,2017,11,20,Monday,47,2017-47,171.11,172.53,170.85,172.28,1955000,160.55,0.007603466354012545,156.79928571428573,151.83620000000002
2017-11-21,2017,11,21,Tuesday,47,2017-47,172.96,174.19,172.55,173.42,2360200,161.61,0.006617334536698216,157.54571428571427,152.0944
2017-11-22,2017,11,22,Wednesday,47,2017-47,173.84,174.0,171.1,172.48,1950100,160.73,-0.0054205209157422996,158.07928571428573,152.2802
2017-11-24,2017,11,24,Friday,47,2017-47,172.38,173.16,171.5,171.62,789400,159.93,-0.004985939103020809,158.4564285714286,152.4616
2017-11-27,2017,11,27,Monday,48,2017-48,172.25,173.06,171.12,172.61,2346700,160.85,0.005768367326883572,158.99214285714285,152.6626
2017-11-28,2017,11,28,Tuesday,48,2017-48,173.32,174.18,172.55,173.65,2728400,161.82,0.006025083852206015,159.51500000000001,152.90879999999999
2017-11-29,2017,11,29,Wednesday,48,2017-48,174.0,177.74,173.55,177.53,4683000,165.44,0.022343687958362723,160.11285714285714,153.21540000000002
2017-11-30,2017,11,30,Thursday,48,2017-48,180.43,184.9,180.22,184.43,7716600,171.87,0.03886706785075189,161.1657142857143,153.6266
2017-12-01,2017,12,1,Friday,48,2017-48,183.26,185.18,181.13,185.13,4034400,172.52,0.0037952193801580325,162.11571428571432,154.0762
2017-12-04,2017,12,4,Monday,49,2017-49,187.22,189.88,186.56,189.56,5774200,176.65,0.023929119032844337,163.3542857142857,154.612
2017-12-05,2017,12,5,Tuesday,49,2017-49,189.67,191.22,186.85,187.82,3182800,175.03,-0.00917910633410679,164.47857142857146,155.096
2017-12-06,2017,12,6,Wednesday,49,2017-49,187.62,187.98,185.51,187.22,3569200,174.47,-0.0031946673073727228,165.72499999999997,155.5366
2017-12-07,2017,12,7,Thursday,49,2017-49,186.51,187.8,185.56,186.2,2240800,173.52,-0.0054481214108792475,166.73785714285714,155.95159999999998
2017-12-08,2017,12,8,Friday,49,2017-49,186.79,188.53,185.95,188.07,1772500,175.26,0.010043054980421129,167.875,156.411
2017-12-11,2017,12,11,Monday,50,2017-50,188.21,188.9,187.04,188.86,1964100,176.0,0.004200437647887245,168.97857142857143,156.878
2017-12-12,2017,12,12,Tuesday,50,2017-50,186.96,189.12,186.8,188.3,3365700,175.48,-0.0029648370687778147,169.96928571428572,157.305
2017-12-13,2017,12,13,Wednesday,50,2017-50,188.53,190.12,187.8,188.28,3062900,175.46,-0.00010626091576559915,171.02142857142857,157.7466
2017-12-14,2017,12,14,Thursday,50,2017-50,188.58,189.74,186.17,186.53,3743200,173.83,-0.009294643872002739,172.0142857142857,158.15320000000003
2017-12-15,2017,12,15,Friday,50,2017-50,193.41,195.35,192.0,192.73,8452900,179.6,0.03323845301958506,173.35357142857143,158.6406
2017-12-18,2017,12,18,Monday,51,2017-51,192.63,194.35,191.9,192.31,3492300,179.21,-0.0021793383398984734,174.5957142857143,159.3056
2017-12-19,2017,12,19,Tuesday,51,2017-51,192.91,193.0,187.0,188.33,3959900,175.5,-0.02069571855614183,175.31428571428572,159.9426
2017-12-20,2017,12,20,Wednesday,51,2017-51,189.04,189.26,185.4,187.51,3894400,174.74,-0.004353918126377199,175.5192857142857,160.5224
2017-12-21,2017,12,21,Thursday,51,2017-51,188.0,188.4,186.58,186.8,1908100,174.08,-0.003786496836377662,175.63071428571428,161.07039999999998
2017-12-22,2017,12,22,Friday,51,2017-51,187.27,187.48,185.97,186.63,1078300,173.92,-0.0009096818620411007,175.4357142857143,161.6272
2017-12-26,2017,12,26,Tuesday,52,2017-52,186.19,187.34,186.12,186.55,1120000,173.85,-0.0004288469404210016,175.35142857142858,162.13379999999998
2017-12-27,2017,12,27,Wednesday,52,2017-52,186.85,187.06,185.8,186.3,1175200,173.61,-0.0013402827917695648,175.29000000000002,162.6548
2017-12-28,2017,12,28,Thursday,52,2017-52,186.57,187.02,186.19,186.62,1017000,173.91,0.001717547993258517,175.31785714285712,163.1898
2017-12-29,2017,12,29,Friday,52,2017-52,186.46,187.6,185.93,186.12,2028000,173.44,-0.0026792976286675874,175.18785714285715,163.7308
2018-01-02,2018,1,2,Tuesday,00,2018-00,187.23,190.68,186.74,188.32,2509300,175.49,0.011820598014243622,175.15142857142857,164.29600000000002
2018-01-03,2018,1,3,Wednesday,00,2018-00,188.82,192.1,188.38,190.58,3364400,177.6,0.01200099189511783,175.30285714285714,164.8604
2018-01-04,2018,1,4,Thursday,00,2018-00,192.0,192.3,187.56,189.1,3525800,176.22,-0.007765797807108066,175.35714285714286,165.3736
2018-01-05,2018,1,5,Friday,00,2018-00,189.43,189.68,186.72,187.75,2819000,174.96,-0.007139236499136614,175.43785714285715,165.857
2018-01-08,2018,1,8,Monday,01,2018-01,187.32,188.98,187.25,188.48,1961800,175.64,0.0038880541798458346,175.155,166.35600000000002
2018-01-09,2018,1,9,Tuesday,01,2018-01,189.01,189.3,186.15,186.29,2241900,173.6,-0.011619247908041919,174.75428571428571,166.80900000000003
2018-01-10,2018,1,10,Wednesday,01,2018-01,185.75,186.24,183.88,185.42,2609500,172.79,-0.004670202440188231,174.56071428571428,167.24739999999997
2018-01-11,2018,1,11,Thursday,01,2018-01,185.43,190.67,185.03,189.38,4678600,176.48,0.021357188291205143,174.68499999999997,167.79940000000002
2018-01-12,2018,1,12,Friday,01,2018-01,190.1,192.18,190.0,191.84,3499500,178.77,0.012989503503126443,175.01999999999998,168.38139999999999
2018-01-16,2018,1,16,Tuesday,02,2018-02,192.35,192.84,190.89,191.53,2006600,178.49,-0.0016159690138176641,175.34642857142856,168.928
2018-01-17,2018,1,17,Wednesday,02,2018-02,192.53,192.56,191.34,192.29,2585200,179.19,0.003968366258858769,175.72785714285715,169.4466
2018-01-18,2018,1,18,Thursday,02,2018-02,192.23,193.03,191.22,191.51,1908000,178.47,-0.004056566274478257,176.075,169.92300000000003
2018-01-19,2018,1,19,Friday,02,2018-02,191.71,192.64,191.16,192.29,2353800,179.19,0.004073089030070642,176.45214285714286,170.4398
2018-01-22,2018,1,22,Monday,03,2018-03,192.5,194.76,192.06,194.38,3009100,181.14,0.01086865816120941,177.00214285714284,170.97260000000003
2018-01-23,2018,1,23,Tuesday,03,2018-03,193.61,194.1,192.07,193.42,2316400,180.25,-0.0049384592135293115,177.34214285714285,171.4362
2018-01-24,2018,1,24,Wednesday,03,2018-03,194.43,194.75,191.93,194.24,2799200,181.01,0.004239255282116883,177.58571428571426,171.91379999999998
2018-01-25,2018,1,25,Thursday,03,2018-03,195.0,198.45,194.74,197.95,3558700,184.47,0.01910018448481443,178.17499999999998,172.4188
2018-01-26,2018,1,26,Friday,03,2018-03,197.75,199.23,195.69,198.91,2756200,185.36,0.004849724708019698,178.91785714285714,172.93980000000002
2018-01-29,2018,1,29,Monday,04,2018-04,198.37,199.88,197.56,198.32,2031100,184.81,-0.002966337766883931,179.57285714285715,173.4502
2018-01-30,2018,1,30,Tuesday,04,2018-04,197.59,198.79,196.08,197.91,2285000,184.43,-0.002067216146445894,180.3464285714286,173.9984
2018-01-31,2018,1,31,Wednesday,04,2018-04,197.44,198.47,194.1,194.87,2682300,181.6,-0.015360510463267585,180.9757142857143,174.44359999999998
2018-02-01,2018,2,1,Thursday,04,2018-04,193.41,195.4,192.44,193.47,2096600,180.29,-0.007184292194041597,181.24785714285716,174.86260000000001
2018-02-02,2018,2,2,Friday,04,2018-04,191.25,193.6,190.8,190.99,2386600,177.98,-0.012818579284919918,181.1914285714286,175.2112
2018-02-05,2018,2,5,Monday,05,2018-05,190.66,192.1,182.53,182.77,3407200,170.32,-0.04303892250862651,180.6078571428571,175.38539999999998
2018-02-06,2018,2,6,Tuesday,05,2018-05,178.91,185.24,176.2,185.01,4067900,172.41,0.012256029490799403,180.12357142857144,175.61899999999997
2018-02-07,2018,2,7,Wednesday,05,2018-05,184.6,186.19,183.07,183.19,2594800,170.71,-0.009837450281288684,179.56928571428574,175.8346
2018-02-08,2018,2,8,Thursday,05,2018-05,184.51,184.51,178.53,178.61,3013200,166.45,-0.025001626755734252,178.65928571428572,175.9466
2018-02-09,2018,2,9,Friday,05,2018-05,179.78,182.07,175.79,180.72,2777200,168.41,0.011813502434316447,177.75,176.0784
2018-02-12,2018,2,12,Monday,06,2018-06,181.84,183.26,180.38,181.06,1596200,168.73,0.001881479306989453,176.92714285714285,176.1442
2018-02-13,2018,2,13,Tuesday,06,2018-06,180.22,184.6,180.05,184.15,2123900,171.61,0.01706628409598787,176.25571428571428,176.13899999999998
2018-02-14,2018,2,14,Wednesday,06,2018-06,182.71,188.48,182.31,187.35,2191000,174.59,0.01737716357614638,175.55,176.18039999999996
2018-02-15,2018,2,15,Thursday,06,2018-06,188.09,191.71,186.57,191.48,2072900,178.92,0.02477911374566011,175.08999999999997,176.2258
2018-02-16,2018,2,16,Friday,06,2018-06,191.45,194.62,191.04,191.56,1969300,178.99,0.0004178927340989791,174.67428571428573,176.30499999999995
2018-02-20,2018,2,20,Tuesday,07,2018-07,189.87,191.48,187.63,188.12,2202100,175.78,-0.01795787474200572,174.05642857142857,176.3312
2018-02-21,2018,2,21,Wednesday,07,2018-07,188.53,189.14,185.69,185.75,1747200,173.56,-0.012598370241560963,173.48214285714286,176.33199999999997
2018-02-22,2018,2,22,Thursday,07,2018-07,186.35,188.33,185.66,186.59,1360100,174.35,0.004522087518750162,173.05785714285713,176.31380000000001
2018-02-23,2018,2,23,Friday,07,2018-07,187.83,189.85,185.91,189.81,1561700,177.36,0.017257318385853537,173.01357142857142,176.34099999999998
2018-02-26,2018,2,26,Monday,08,2018-08,190.1,193.1,189.93,192.81,1852400,180.16,0.015805325781103496,173.7164285714286,176.4346
2018-02-27,2018,2,27,Tuesday,08,2018-08,193.45,195.52,190.1,190.1,2170400,177.63,-0.014055204636797214,174.08928571428572,176.47799999999998
2018-02-28,2018,2,28,Wednesday,08,2018-08,191.6,193.76,190.89,190.9,2179800,178.37,0.004207973992598868,174.63642857142855,176.5688
2018-03-01,2018,3,1,Thursday,08,2018-08,191.31,192.99,187.32,189.03,2447700,176.63,-0.00979556935046677,175.36357142857145,176.5094
2018-03-02,2018,3,2,Friday,08,2018-08,187.48,190.39,187.22,189.33,2275900,176.91,0.0015872359037893968,175.9707142857143,176.46339999999998
2018-03-05,2018,3,5,Monday,09,2018-09,188.45,191.98,187.5,191.48,2155800,178.92,0.011355597221352598,176.69857142857146,176.53179999999998
2018-03-06,2018,3,6,Tuesday,09,2018-09,192.14,192.25,190.07,191.46,2458700,178.9,-0.00010413204659898145,177.21928571428572,176.615
2018-03-07,2018,3,7,Wednesday,09,2018-09,189.21,189.75,184.78,187.36,5157100,175.07,-0.02141454192992387,177.2535714285714,176.63479999999998
2018-03-08,2018,3,8,Thursday,09,2018-09,186.19,186.35,183.08,185.69,6061500,173.51,-0.008913288927262397,176.86714285714288,176.6266
2018-03-09,2018,3,9,Friday,09,2018-09,186.5,188.64,184.22,188.58,3288100,176.21,0.015563354381721517,176.66857142857143,176.6738
2018-03-12,2018,3,12,Monday,10,2018-10,188.27,190.1,187.55,189.37,2394100,176.95,0.004189242176421137,176.75214285714284,176.7406
2018-03-13,2018,3,13,Tuesday,10,2018-10,190.05,190.12,186.8,187.46,1964300,175.16,-0.010086071500977623,176.86642857142854,176.7656
2018-03-14,2018,3,14,Wednesday,10,2018-10,188.78,189.01,183.5,184.63,2866000,172.52,-0.01509626695918087,176.73571428571427,176.74720000000002
2018-03-15,2018,3,15,Thursday,10,2018-10,184.82,186.57,184.16,185.51,1811300,173.34,0.004765951063472107,176.4485714285714,176.70420000000001
2018-03-16,2018,3,16,Friday,10,2018-10,186.18,186.25,184.47,185.87,3569400,173.67,0.0019407712221841678,175.98499999999999,176.62559999999996
2018-03-19,2018,3,19,Monday,11,2018-11,185.63,185.98,182.81,184.15,2493200,172.07,-0.00925402680943288,175.5878571428571,176.54260000000002
2018-03-20,2018,3,20,Tuesday,11,2018-11,185.1,187.58,184.6,187.35,1852500,175.06,0.017377347054329695,175.35142857142858,176.5446
2018-03-21,2018,3,21,Wednesday,11,2018-11,186.83,187.89,186.06,186.07,2048300,173.86,-0.0068322828152275195,175.1535714285714,176.50900000000001
2018-03-22,2018,3,22,Thursday,11,2018-11,184.9,185.55,182.5,182.64,2489800,170.66,-0.018433925514267813,174.70714285714286,176.4502
2018-03-23,2018,3,23,Friday,11,2018-11,183.28,184.45,180.83,180.84,2351800,168.97,-0.009855448357405927,173.99642857142857,176.37380000000002
2018-03-26,2018,3,26,Monday,12,2018-12,183.03,187.56,182.34,187.22,2036600,174.94,0.035279842484303714,173.7135714285714,176.343
2018-03-27,2018,3,27,Tuesday,12,2018-12,187.44,187.66,182.06,183.15,2495300,171.13,-0.02173903372904018,173.43214285714288,176.1902
2018-03-28,2018,3,28,Wednesday,12,2018-12,183.61,184.62,181.23,183.61,2168700,171.56,0.0025116355625625086,173.29285714285714,176.0516
2018-03-29,2018,3,29,Thursday,12,2018-12,184.74,188.64,184.41,188.43,3016000,176.07,0.026251181786567823,173.28285714285715,175.9892
2018-04-02,2018,4,2,Monday,13,2018-13,186.91,186.91,181.05,182.75,3599200,170.76,-0.03014370649379261,172.84071428571428,175.835
2018-04-03,2018,4,3,Tuesday,13,2018-13,183.53,184.17,181.35,182.61,2287000,170.63,-0.0007660683803377699,172.5171428571429,175.6638
2018-04-04,2018,4,4,Wednesday,13,2018-13,181.13,186.35,180.94,185.52,2111000,173.35,0.015935671390248318,172.57642857142858,175.50799999999998
2018-04-05,2018,4,5,Thursday,13,2018-13,186.7,187.0,184.93,186.25,1933600,174.03,0.003934850938318801,172.6257142857143,175.38359999999997
2018-04-06,2018,4,6,Friday,13,2018-13,185.34,187.25,183.1,183.96,2259000,171.89,-0.012295407529560598,172.49857142857144,175.20120000000003
2018-04-09,2018,4,9,Monday,14,2018-14,185.2,187.4,183.5,184.41,1946000,172.31,0.0024460714698497643,172.51571428571427,174.958
2018-04-10,2018,4,10,Tuesday,14,2018-14,185.75,185.97,182.17,183.55,2526000,171.51,-0.004663691314553464,172.26214285714283,174.681
2018-04-11,2018,4,11,Wednesday,14,2018-14,182.25,186.37,182.22,184.65,1697300,172.54,0.005993296020993855,172.16785714285714,174.43559999999997
2018-04-12,2018,4,12,Thursday,14,2018-14,185.5,190.04,185.49,188.82,2841600,176.43,0.022583197904071595,172.57999999999998,174.27559999999997
2018-04-13,2018,4,13,Friday,14,2018-14,189.81,189.83,187.01,188.91,1744400,176.52,0.0004766224926724405,173.11928571428572,174.174
2018-04-16,2018,4,16,Monday,15,2018-15,191.84,195.8,191.38,194.58,3026800,181.81,0.030014295320735407,173.60999999999999,174.2044
2018-04-17,2018,4,17,Tuesday,15,2018-15,195.66,196.88,194.73,196.0,2160500,183.14,0.007297825574281269,174.46785714285713,174.3076
2018-04-18,2018,4,18,Wednesday,15,2018-15,196.3,197.77,196.12,196.51,1663100,183.62,0.002602087635638739,175.3292857142857,174.5736
2018-04-19,2018,4,19,Thursday,15,2018-15,196.16,196.4,193.5,195.07,2427600,182.27,-0.007327865992959537,175.77214285714288,174.7708
2018-04-20,2018,4,20,Friday,15,2018-15,194.43,195.67,192.75,193.56,2252800,180.86,-0.007740928531359104,176.4935714285714,174.9738
2018-04-23,2018,4,23,Monday,16,2018-16,193.81,194.38,192.26,193.35,1618000,180.66,-0.0010848850181335301,177.21,175.25800000000004
2018-04-24,2018,4,24,Tuesday,16,2018-16,194.54,195.36,191.15,192.51,1598900,179.88,-0.004344506465788434,177.67642857142854,175.48739999999998
2018-04-25,2018,4,25,Wednesday,16,2018-16,192.23,194.67,191.39,193.97,1311700,181.24,0.007584040508387346,178.19142857142856,175.7376
2018-04-26,2018,4,26,Thursday,16,2018-16,194.12,196.44,193.34,195.26,1445800,182.45,0.006650543830026168,178.94571428571427,175.95440000000002
2018-04-27,2018,4,27,Friday,16,2018-16,194.95,196.92,194.53,196.58,1563100,183.68,0.006760240532489359,179.75785714285715,176.13620000000003
2018-04-30,2018,4,30,Monday,17,2018-17,197.1,199.04,196.39,197.16,2165000,184.22,0.002950372256465661,180.6657142857143,176.24220000000003
2018-05-01,2018,5,1,Tuesday,17,2018-17,196.49,197.08,193.51,196.55,1413200,183.65,-0.0030940953353423284,181.45928571428573,176.33540000000002
2018-05-02,2018,5,2,Wednesday,17,2018-17,195.48,195.58,192.45,194.0,2498100,181.27,-0.012973536060222224,181.805,176.4452
2018-05-03,2018,5,3,Thursday,17,2018-17,193.92,193.99,190.18,193.01,1815500,180.35,-0.005103278553014401,182.07857142857142,176.58100000000002
2018-05-04,2018,5,4,Friday,17,2018-17,192.84,196.4,191.28,195.19,1704500,182.38,0.011294938366324336,182.11928571428572,176.7416
2018-05-07,2018,5,7,Monday,18,2018-18,195.78,195.8,192.21,193.06,2361900,180.39,-0.010912276195683246,181.92285714285714,176.8022
2018-05-08,2018,5,8,Tuesday,18,2018-18,192.99,195.2,192.42,194.48,1908600,181.72,0.00735485804991165,181.7871428571429,176.8334
2018-05-09,2018,5,9,Wednesday,18,2018-18,194.15,196.42,193.15,196.04,1999100,183.18,0.008021526205989504,181.85214285714284,176.94440000000003
2018-05-10,2018,5,10,Thursday,18,2018-18,196.05,196.93,194.2,195.45,1874200,183.16,-0.00010254287162525522,182.01642857142858,177.0402
2018-05-11,2018,5,11,Friday,18,2018-18,195.33,195.98,194.57,195.76,1296300,183.45,0.0015863701132603492,182.21571428571428,177.1766
2018-05-14,2018,5,14,Monday,19,2018-19,195.96,197.27,195.42,195.88,1440900,183.56,0.0006128485596976763,182.47857142857146,177.30960000000002
2018-05-15,2018,5,15,Tuesday,19,2018-19,194.76,196.7,193.26,195.48,2319600,183.19,-0.002042076111267277,182.61785714285716,177.395
2018-05-16,2018,5,16,Wednesday,19,2018-19,196.07,199.35,195.0,198.71,2163200,186.21,0.016523719262448777,182.88642857142858,177.5412
2018-05-17,2018,5,17,Thursday,19,2018-19,199.06,201.35,197.89,199.6,2391000,187.05,0.004478879843287098,183.12714285714284,177.78079999999997
2018-05-18,2018,5,18,Friday,19,2018-19,199.5,199.52,197.78,198.96,1624600,186.45,-0.003206622734814868,183.2864285714286,178.03959999999998
2018-05-21,2018,5,21,Monday,20,2018-20,199.6,201.34,199.09,199.62,1202800,187.07,0.00331727319390529,183.53071428571428,178.2568
2018-05-22,2018,5,22,Tuesday,20,2018-20,199.72,201.77,198.83,198.97,1563600,186.46,-0.0032561405317593772,183.90142857142857,178.447
2018-05-23,2018,5,23,Wednesday,20,2018-20,199.09,199.09,196.77,198.14,1635100,185.68,-0.004171547110822016,184.28214285714284,178.65739999999997
2018-05-24,2018,5,24,Thursday,20,2018-20,198.29,199.09,196.82,198.89,1176300,186.38,0.003785199288141694,184.56785714285712,178.9346
2018-05-25,2018,5,25,Friday,20,2018-20,198.89,200.22,197.82,198.36,1331000,185.89,-0.0026648059689688974,184.96071428571426,179.18559999999997
2018-05-29,2018,5,29,Tuesday,21,2018-21,198.1,198.84,196.0,196.74,2298100,184.37,-0.008166982331549888,185.15,179.39960000000002
2018-05-30,2018,5,30,Wednesday,21,2018-21,198.16,200.53,197.75,199.64,2390900,187.09,0.014740293398901372,185.4292857142857,179.7
2018-05-31,2018,5,31,Thursday,21,2018-21,200.22,200.7,197.7,198.24,4822800,185.77,-0.007012491972405832,185.6157142857143,179.9142
2018-06-01,2018,6,1,Friday,21,2018-21,195.45,198.99,195.0,197.13,4056400,184.73,-0.005599245329821145,185.70714285714283,180.1316
2018-06-04,2018,6,4,Monday,22,2018-22,197.32,199.04,197.25,198.62,1870600,186.13,0.007558220933310711,185.89071428571427,180.44099999999997
2018-06-05,2018,6,5,Tuesday,22,2018-22,199.22,199.35,196.99,197.84,1868500,185.4,-0.0039268940719893175,186.04857142857142,180.7696
2018-06-06,2018,6,6,Wednesday,22,2018-22,198.01,198.4,196.7,197.66,2066900,185.23,-0.0009099372039628184,185.97857142857143,180.97539999999998
2018-06-07,2018,6,7,Thursday,22,2018-22,200.5,202.88,199.41,202.57,2735000,189.83,0.024840861032982886,186.17714285714285,181.34940000000003
2018-06-08,2018,6,8,Friday,22,2018-22,201.51,204.01,201.0,203.76,2052500,190.95,0.005874148425717873,186.4985714285714,181.7372
2018-06-11,2018,6,11,Monday,23,2018-23,203.76,204.89,203.42,204.5,1684800,191.64,0.0036320524896353845,186.82500000000002,182.04859999999996
2018-06-12,2018,6,12,Tuesday,23,2018-23,204.25,205.08,203.23,204.88,1384800,192.0,0.001858063562717449,187.2207142857143,182.47339999999997
2018-06-13,2018,6,13,Wednesday,23,2018-23,204.92,205.83,203.21,204.11,1665800,191.27,-0.0037582709140396853,187.61999999999998,182.8862
2018-06-14,2018,6,14,Thursday,23,2018-23,204.87,205.73,204.29,205.12,1685000,192.22,0.004948163032267416,188.03714285714287,183.2636
2018-06-15,2018,6,15,Friday,23,2018-23,205.4,207.67,204.57,207.32,3879600,194.28,0.010725479079548794,188.63642857142858,183.6686
2018-06-18,2018,6,18,Monday,24,2018-24,206.0,208.11,205.15,206.21,1975000,193.24,-0.005353858657283217,189.26999999999998,184.0956
2018-06-19,2018,6,19,Tuesday,24,2018-24,204.9,207.81,204.62,207.53,1940600,194.48,0.0064009697788220965,189.79785714285714,184.53900000000002
2018-06-20,2018,6,20,Wednesday,24,2018-24,207.76,208.59,206.96,207.98,1527700,194.9,0.0021684694746613165,190.45,185.0068
2018-06-21,2018,6,21,Thursday,24,2018-24,208.17,211.11,208.0,209.96,1825800,196.76,0.00952021340585274,191.30928571428575,185.49120000000002
2018-06-22,2018,6,22,Friday,24,2018-24,210.37,211.77,210.02,211.1,1738600,197.82,0.005429544923140517,192.1442857142857,185.919
2018-06-25,2018,6,25,Monday,25,2018-25,210.01,212.08,209.97,211.75,2398600,198.43,0.0030792971069710795,193.07500000000002,186.3572
2018-06-26,2018,6,26,Tuesday,25,2018-25,212.38,212.46,209.97,210.09,2276700,196.88,-0.007839552391163407,193.90714285714284,186.6586
2018-06-27,2018,6,27,Wednesday,25,2018-25,210.5,212.42,209.61,210.03,2211700,196.82,-0.0002858334420321462,194.40642857142856,186.93219999999997
2018-06-28,2018,6,28,Thursday,25,2018-25,210.0,211.19,208.05,208.71,1826700,195.59,-0.006284551797354321,194.73785714285714,187.1716
2018-06-29,2018,6,29,Friday,25,2018-25,209.66,210.53,208.32,208.98,2164600,195.84,0.0012935849623030293,195.03785714285712,187.44299999999998
2018-07-02,2018,7,2,Monday,26,2018-26,208.42,208.82,206.05,207.99,1876100,194.91,-0.004737172958276026,195.24571428571429,187.724
